Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
11/06/2025,SONASID,SID,2560.0,2609.0,2609.0,2560.0,174.0,452470.0,9,10175100000.0,2609.0
10/06/2025,SONASID,SID,2600.0,2600.0,2614.0,2560.0,1373.0,3578599.0,27,10140000000.0,2600.0
06/06/2025,SONASID,SID,2619.0,2601.0,2620.0,2565.0,3885.0,10102903.0,31,10143900000.0,2601.0
05/06/2025,SONASID,SID,2620.0,2585.0,2620.0,2585.0,676.0,1750094.0,29,10081500000.0,2585.0
04/06/2025,SONASID,SID,2526.0,2580.0,2580.0,2526.0,2785.0,7169807.0,33,10062000000.0,2580.0
03/06/2025,SONASID,SID,2496.0,2568.0,2570.0,2495.0,778.0,1973630.0,50,10015200000.0,2568.0
02/06/2025,SONASID,SID,2570.0,2495.0,2570.0,2483.0,71.0,177351.0,14,9730500000.0,2495.0
30/05/2025,SONASID,SID,2525.0,2495.0,2539.0,2495.0,3479.0,8742850.0,25,9730500000.0,2495.0
29/05/2025,SONASID,SID,2580.0,2520.0,2580.0,2480.0,1262.0,3172624.0,53,9828000000.0,2520.0
28/05/2025,SONASID,SID,2545.0,2540.0,2570.0,2508.0,2660.0,6749818.0,51,9906000000.0,2540.0
27/05/2025,SONASID,SID,2568.0,2538.0,2589.0,2506.0,2057.0,5255533.0,54,9898200000.0,2538.0
26/05/2025,SONASID,SID,2571.0,2569.0,2594.0,2500.0,655.0,1680344.0,39,10019100000.0,2569.0
23/05/2025,SONASID,SID,2650.0,2571.0,2669.0,2571.0,13043.0,34208407.0,115,10026900000.0,2571.0
22/05/2025,SONASID,SID,2482.0,2609.0,2609.0,2482.0,6582.0,16833363.0,121,10175100000.0,2609.0
21/05/2025,SONASID,SID,2500.0,2482.0,2500.0,2470.0,8225.0,20405922.0,70,9679800000.0,2482.0
20/05/2025,SONASID,SID,2440.0,2481.0,2550.0,2420.0,3129.0,7777828.0,140,9675900000.0,2481.0
19/05/2025,SONASID,SID,2410.0,2418.0,2418.0,2373.0,1208.0,2904315.0,38,9430200000.0,2418.0
16/05/2025,SONASID,SID,2447.0,2410.0,2447.0,2410.0,3794.0,9159021.0,43,9399000000.0,2410.0
15/05/2025,SONASID,SID,2400.0,2400.0,2450.0,2400.0,978.0,2352915.0,44,9360000000.0,2400.0
14/05/2025,SONASID,SID,2324.0,2430.0,2470.0,2324.0,4368.0,10536439.0,126,9477000000.0,2430.0
13/05/2025,SONASID,SID,2250.0,2320.0,2322.0,2250.0,1354.0,3106063.0,69,9048000000.0,2320.0
12/05/2025,SONASID,SID,2198.0,2248.0,2248.0,2198.0,1953.0,4327982.0,59,8767200000.0,2248.0
09/05/2025,SONASID,SID,2160.0,2198.0,2200.0,2150.0,511.0,1118079.0,39,8572200000.0,2198.0
08/05/2025,SONASID,SID,2168.0,2161.0,2168.0,2100.0,6368.0,13661819.0,56,8427900000.0,2161.0
07/05/2025,SONASID,SID,2100.0,2120.0,2169.0,2100.0,959.0,2038998.0,37,8268000000.0,2120.0
06/05/2025,SONASID,SID,2100.0,2110.0,2142.0,2100.0,1934.0,4082173.0,22,8229000000.0,2110.0
05/05/2025,SONASID,SID,2138.0,2100.0,2140.0,2050.0,950.0,1973060.0,44,8190000000.0,2100.0
02/05/2025,SONASID,SID,2148.0,2100.0,2150.0,2100.0,5377.0,11384456.0,46,8190000000.0,2100.0
30/04/2025,SONASID,SID,2170.0,2100.0,2190.0,2100.0,316.0,670699.0,36,8190000000.0,2100.0
29/04/2025,SONASID,SID,2179.0,2140.0,2190.0,2140.0,2477.0,5323079.0,48,8346000000.0,2140.0
28/04/2025,SONASID,SID,2160.0,2159.0,2160.0,2146.0,108.0,232783.0,17,8420100000.0,2159.0
25/04/2025,SONASID,SID,2160.0,2150.0,2177.0,2140.0,574.0,1234018.0,45,8385000000.0,2150.0
24/04/2025,SONASID,SID,2180.0,2160.0,2190.0,2157.0,2366.0,5134254.0,42,8424000000.0,2160.0
23/04/2025,SONASID,SID,2132.0,2170.0,2170.0,2132.0,11235.0,24215423.0,41,8463000000.0,2170.0
22/04/2025,SONASID,SID,2199.0,2150.0,2199.0,2145.0,7910.0,17123455.0,66,8385000000.0,2150.0
21/04/2025,SONASID,SID,2193.0,2185.0,2198.0,2176.0,3334.0,7289042.0,54,8521500000.0,2185.0
18/04/2025,SONASID,SID,2169.0,2185.0,2220.0,2169.0,23550.0,51769257.0,155,8521500000.0,2185.0
17/04/2025,SONASID,SID,2145.0,2170.0,2170.0,2101.0,4727.0,10142878.0,90,8463000000.0,2170.0
16/04/2025,SONASID,SID,2111.0,2145.0,2190.0,2111.0,8056.0,17309253.0,114,8365500000.0,2145.0
15/04/2025,SONASID,SID,1950.0,2093.0,2098.0,1950.0,9871.0,20242177.0,184,8162700000.0,2093.0
14/04/2025,SONASID,SID,1878.0,1920.0,1920.0,1831.0,3195.0,6089710.0,68,7488000000.0,1920.0
11/04/2025,SONASID,SID,1888.0,1800.0,1888.0,1750.0,7078.0,12620763.0,61,7020000000.0,1800.0
10/04/2025,SONASID,SID,1901.0,1838.0,1930.0,1827.0,3546.0,6584300.0,98,7168200000.0,1838.0
09/04/2025,SONASID,SID,1775.0,1760.0,1800.0,1701.0,4540.0,7994147.0,97,6864000000.0,1760.0
08/04/2025,SONASID,SID,1800.0,1807.0,1849.0,1800.0,27418.0,49839959.0,133,7047300000.0,1807.0
07/04/2025,SONASID,SID,1880.0,1770.0,1890.0,1738.0,17118.0,30127803.0,203,6903000000.0,1770.0
04/04/2025,SONASID,SID,1885.0,1930.0,1930.0,1851.0,2791.0,5289420.0,102,7527000000.0,1930.0
03/04/2025,SONASID,SID,1911.0,1906.0,1920.0,1882.0,5707.0,10881368.0,103,7433400000.0,1906.0
02/04/2025,SONASID,SID,1920.0,1921.0,1930.0,1906.0,1372.0,2631625.0,56,7491900000.0,1921.0
28/03/2025,SONASID,SID,1871.0,1900.0,1945.0,1871.0,10304.0,19584300.0,74,7410000000.0,1900.0
27/03/2025,SONASID,SID,1950.0,1893.0,1980.0,1850.0,5285.0,10124810.0,63,7382700000.0,1893.0
26/03/2025,SONASID,SID,1980.0,1932.0,1989.0,1900.0,502.0,984289.0,34,7534800000.0,1932.0
25/03/2025,SONASID,SID,1975.0,1977.0,1988.0,1970.0,17618.0,34828439.0,91,7710300000.0,1977.0
24/03/2025,SONASID,SID,1993.0,1960.0,1993.0,1952.0,2970.0,5852403.0,122,7644000000.0,1960.0
21/03/2025,SONASID,SID,1948.0,1991.0,2019.0,1948.0,51845.0,103565956.0,250,7764900000.0,1991.0
20/03/2025,SONASID,SID,1744.0,1844.0,1845.0,1744.0,5739.0,10371726.0,127,7191600000.0,1844.0
19/03/2025,SONASID,SID,1689.0,1711.0,1726.0,1671.0,9389.0,15936833.0,146,6672900000.0,1711.0
18/03/2025,SONASID,SID,1670.0,1650.0,1670.0,1620.0,22439.0,36934628.0,219,6435000000.0,1650.0
17/03/2025,SONASID,SID,1550.0,1594.0,1594.0,1550.0,5537.0,8687300.0,117,6216600000.0,1594.0
14/03/2025,SONASID,SID,1418.0,1450.0,1450.0,1409.0,6066.0,8791416.0,50,5655000000.0,1450.0
13/03/2025,SONASID,SID,1449.0,1421.0,1487.0,1421.0,443.0,640462.0,29,5541900000.0,1421.0
12/03/2025,SONASID,SID,1490.0,1405.0,1490.0,1405.0,759.0,1075298.0,39,5479500000.0,1405.0
11/03/2025,SONASID,SID,1496.0,1466.0,1496.0,1455.0,1380.0,2019436.0,28,5717400000.0,1466.0
10/03/2025,SONASID,SID,1460.0,1470.0,1500.0,1460.0,307.0,456795.0,18,5733000000.0,1470.0
07/03/2025,SONASID,SID,1439.0,1497.0,1497.0,1425.0,1023.0,1521868.0,35,5838300000.0,1497.0
06/03/2025,SONASID,SID,1449.0,1440.0,1449.0,1420.0,1164.0,1673937.0,31,5616000000.0,1440.0
05/03/2025,SONASID,SID,1437.0,1405.0,1440.0,1401.0,1222.0,1727365.0,34,5479500000.0,1405.0
04/03/2025,SONASID,SID,1413.0,1390.0,1440.0,1390.0,650.0,913351.0,39,5421000000.0,1390.0
03/03/2025,SONASID,SID,1472.0,1410.0,1472.0,1410.0,401.0,574250.0,30,5499000000.0,1410.0
28/02/2025,SONASID,SID,1480.0,1410.0,1511.0,1400.0,6850.0,9766567.0,159,5499000000.0,1410.0
27/02/2025,SONASID,SID,1528.0,1468.0,1540.0,1468.0,873.0,1295522.0,55,5725200000.0,1468.0
26/02/2025,SONASID,SID,1511.0,1529.0,1545.0,1500.0,2703.0,4125035.0,72,5963100000.0,1529.0
25/02/2025,SONASID,SID,1500.0,1510.0,1510.0,1490.0,556.0,835321.0,36,5889000000.0,1510.0
24/02/2025,SONASID,SID,1499.0,1480.0,1530.0,1477.0,3691.0,5519753.0,88,5772000000.0,1480.0
21/02/2025,SONASID,SID,1585.0,1503.0,1594.0,1503.0,4551.0,7026492.0,121,5861700000.0,1503.0
20/02/2025,SONASID,SID,1542.0,1576.0,1594.0,1540.0,11174.0,17532693.0,190,6146400000.0,1576.0
