Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
15/12/2023,TAQA MOROCCO,TQM,1092.0,1098.0,1114.0,1090.0,4102.0,4498650.0,23.0,25900219116.0,1098.0
14/12/2023,TAQA MOROCCO,TQM,1100.0,1090.0,1120.0,1090.0,1239.0,1351277.0,17.0,25711510780.0,1090.0
13/12/2023,TAQA MOROCCO,TQM,1100.0,1100.0,1124.0,1100.0,891.0,984969.0,20.0,25947396200.0,1100.0
12/12/2023,TAQA MOROCCO,TQM,1060.0,1100.0,1100.0,1057.0,6353.0,6723126.0,20.0,25947396200.0,1100.0
11/12/2023,TAQA MOROCCO,TQM,1050.0,1080.0,1088.0,1050.0,2497.0,2642774.0,27.0,25475625360.0,1080.0
08/12/2023,TAQA MOROCCO,TQM,1010.0,1050.0,1050.0,1010.0,17180.0,17405800.0,20.0,24767969100.0,1050.0
07/12/2023,TAQA MOROCCO,TQM,1029.0,1010.0,1029.0,996.0,2425.0,2447812.0,7.0,23824427420.0,1010.0
06/12/2023,TAQA MOROCCO,TQM,0.0,1029.0,0.0,0.0,0.0,0.0,0.0,24272609718.0,1029.0
05/12/2023,TAQA MOROCCO,TQM,1010.0,1029.0,1029.0,1010.0,3168.0,3199718.0,3.0,24272609718.0,1029.0
04/12/2023,TAQA MOROCCO,TQM,1026.0,1026.0,1026.0,1026.0,1.0,1026.0,1.0,24201844092.0,1026.0
01/12/2023,TAQA MOROCCO,TQM,1010.0,995.0,1010.0,995.0,1293.0,1292810.0,7.0,23470599290.0,995.0
30/11/2023,TAQA MOROCCO,TQM,1010.0,1010.0,1027.0,980.0,1008.0,999562.6,20.0,23824427420.0,1010.0
29/11/2023,TAQA MOROCCO,TQM,1010.0,1010.0,1019.0,1010.0,220.0,222290.0,4.0,23824427420.0,1010.0
28/11/2023,TAQA MOROCCO,TQM,1010.0,1010.0,1011.0,990.0,698.0,703165.0,24.0,23824427420.0,1010.0
27/11/2023,TAQA MOROCCO,TQM,1025.0,1014.0,1040.0,1014.0,12149.0,12319433.0,31.0,23918781588.0,1014.0
24/11/2023,TAQA MOROCCO,TQM,1040.0,1048.0,1048.0,1040.0,23.0,24080.0,2.0,24720792016.0,1048.0
23/11/2023,TAQA MOROCCO,TQM,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,24296198260.0,1030.0
22/11/2023,TAQA MOROCCO,TQM,1054.0,1030.0,1054.0,1030.0,10738.0,11113363.0,17.0,24296198260.0,1030.0
21/11/2023,TAQA MOROCCO,TQM,1049.0,1050.0,1050.0,1018.0,1694.0,1745311.0,13.0,24767969100.0,1050.0
20/11/2023,TAQA MOROCCO,TQM,1047.0,1049.0,1050.0,1035.0,2969.0,3073357.0,6.0,24744380558.0,1049.0
17/11/2023,TAQA MOROCCO,TQM,1022.0,1030.0,1045.0,1020.0,2000.0,2063644.0,14.0,24296198260.0,1030.0
16/11/2023,TAQA MOROCCO,TQM,1030.0,1050.0,1050.0,1030.0,326.0,341875.0,6.0,24767969100.0,1050.0
15/11/2023,TAQA MOROCCO,TQM,0.0,1059.0,0.0,0.0,0.0,0.0,0.0,24980265978.0,1059.0
14/11/2023,TAQA MOROCCO,TQM,1033.0,1059.0,1059.0,1020.0,52.0,53715.0,7.0,24980265978.0,1059.0
